,timestamp,date,currency_id,value_to_dollar
0,1293926399,2011-01-01,AED,3.672725
1,1294012799,2011-01-02,AED,3.672725
2,1294099199,2011-01-03,AED,3.672725
3,1294185599,2011-01-04,AED,3.672725
4,1294271999,2011-01-05,AED,3.67275
5,1294358399,2011-01-06,AED,3.672725
6,1294444799,2011-01-07,AED,3.67275
7,1294531199,2011-01-08,AED,3.67275
8,1294617599,2011-01-09,AED,3.67275
9,1294703999,2011-01-10,AED,3.672725
10,1294790399,2011-01-11,AED,3.672725
11,1294876799,2011-01-12,AED,3.672725
12,1294963199,2011-01-13,AED,3.672725
13,1295049599,2011-01-14,AED,3.67275
14,1295135999,2011-01-15,AED,3.67275
15,1295222399,2011-01-16,AED,3.67275
16,1295308799,2011-01-17,AED,3.67275
17,1295395199,2011-01-18,AED,3.67275
18,1295481599,2011-01-19,AED,3.67275
19,1295567999,2011-01-20,AED,3.67275
20,1295654399,2011-01-21,AED,3.672725
21,1295740799,2011-01-22,AED,3.672725
22,1295827199,2011-01-23,AED,3.672725
23,1295913599,2011-01-24,AED,3.672725
24,1295999999,2011-01-25,AED,3.67275
25,1296086399,2011-01-26,AED,3.672705
26,1296172799,2011-01-27,AED,3.672705
27,1296259199,2011-01-28,AED,3.672705
28,1296345599,2011-01-29,AED,3.672705
29,1296431999,2011-01-30,AED,3.672705
30,1296518399,2011-01-31,AED,3.67275
31,1296604799,2011-02-01,AED,3.67275
32,1296691199,2011-02-02,AED,3.672705
33,1296777599,2011-02-03,AED,3.672725
34,1296863999,2011-02-04,AED,3.672725
35,1296950399,2011-02-05,AED,3.672725
36,1297036799,2011-02-06,AED,3.672725
37,1297123199,2011-02-07,AED,3.672705
38,1297209599,2011-02-08,AED,3.672705
39,1297295999,2011-02-09,AED,3.672725
40,1297382399,2011-02-10,AED,3.672725
41,1297468799,2011-02-11,AED,3.672725
42,1297555199,2011-02-12,AED,3.672725
43,1297641599,2011-02-13,AED,3.672725
44,1297727999,2011-02-14,AED,3.67275
45,1297814399,2011-02-15,AED,3.67275
46,1297900799,2011-02-16,AED,3.67275
47,1297987199,2011-02-17,AED,3.672725
48,1298073599,2011-02-18,AED,3.672795
49,1298159999,2011-02-19,AED,3.672795
50,1298246399,2011-02-20,AED,3.672795
51,1298332799,2011-02-21,AED,3.672795
52,1298419199,2011-02-22,AED,3.672775
53,1298505599,2011-02-23,AED,3.672725
54,1298591999,2011-02-24,AED,3.67275
55,1298678399,2011-02-25,AED,3.672705
56,1298764799,2011-02-26,AED,3.672705
57,1298851199,2011-02-27,AED,3.672705
58,1298937599,2011-02-28,AED,3.672795
59,1299023999,2011-03-01,AED,3.672825
60,1299110399,2011-03-02,AED,3.67275
61,1299196799,2011-03-03,AED,3.672825
62,1299283199,2011-03-04,AED,3.67275
63,1299369599,2011-03-05,AED,3.67275
64,1299455999,2011-03-06,AED,3.67275
65,1299542399,2011-03-07,AED,3.672795
66,1299628799,2011-03-08,AED,3.67275
67,1299715199,2011-03-09,AED,3.67275
68,1299801599,2011-03-10,AED,3.67275
69,1299887999,2011-03-11,AED,3.67275
70,1299974399,2011-03-12,AED,3.67275
71,1300060799,2011-03-13,AED,3.67275
72,1300147199,2011-03-14,AED,3.67275
73,1300233599,2011-03-15,AED,3.672725
74,1300319999,2011-03-16,AED,3.672675
75,1300406399,2011-03-17,AED,3.672795
76,1300492799,2011-03-18,AED,3.67275
77,1300579199,2011-03-19,AED,3.67275
78,1300665599,2011-03-20,AED,3.67275
79,1300751999,2011-03-21,AED,3.67275
80,1300838399,2011-03-22,AED,3.672725
81,1300924799,2011-03-23,AED,3.672795
82,1301011199,2011-03-24,AED,3.672675
83,1301097599,2011-03-25,AED,3.672795
84,1301183999,2011-03-26,AED,3.672795
85,1301270399,2011-03-27,AED,3.672795
86,1301356799,2011-03-28,AED,3.67275
87,1301443199,2011-03-29,AED,3.672725
88,1301529599,2011-03-30,AED,3.672725
89,1301615999,2011-03-31,AED,3.6726
90,1301702399,2011-04-01,AED,3.67262
91,1301788799,2011-04-02,AED,3.67262
92,1301875199,2011-04-03,AED,3.67262
93,1301961599,2011-04-04,AED,3.67262
94,1302047999,2011-04-05,AED,3.67262
95,1302134399,2011-04-06,AED,3.672675
96,1302220799,2011-04-07,AED,3.672675
97,1302307199,2011-04-08,AED,3.672675
98,1302393599,2011-04-09,AED,3.672675
99,1302479999,2011-04-10,AED,3.672675
100,1302566399,2011-04-11,AED,3.672795
101,1302652799,2011-04-12,AED,3.672725
102,1302739199,2011-04-13,AED,3.672825
103,1302825599,2011-04-14,AED,3.672795
104,1302911999,2011-04-15,AED,3.672795
105,1302998399,2011-04-16,AED,3.672795
106,1303084799,2011-04-17,AED,3.672795
107,1303171199,2011-04-18,AED,3.672795
108,1303257599,2011-04-19,AED,3.672795
109,1303343999,2011-04-20,AED,3.672795
110,1303430399,2011-04-21,AED,3.672775
111,1303516799,2011-04-22,AED,3.672775
112,1303603199,2011-04-23,AED,3.672775
113,1303689599,2011-04-24,AED,3.672775
114,1303775999,2011-04-25,AED,3.67275
115,1303862399,2011-04-26,AED,3.672795
116,1303948799,2011-04-27,AED,3.67275
117,1304035199,2011-04-28,AED,3.67275
118,1304121599,2011-04-29,AED,3.672825
119,1304207999,2011-04-30,AED,3.672825
120,1304294399,2011-05-01,AED,3.672825
121,1304380799,2011-05-02,AED,3.672725
122,1304467199,2011-05-03,AED,3.672825
123,1304553599,2011-05-04,AED,3.672795
124,1304639999,2011-05-05,AED,3.672775
125,1304726399,2011-05-06,AED,3.672795
126,1304812799,2011-05-07,AED,3.672795
127,1304899199,2011-05-08,AED,3.672795
128,1304985599,2011-05-09,AED,3.67275
129,1305071999,2011-05-10,AED,3.67275
130,1305158399,2011-05-11,AED,3.672775
131,1305244799,2011-05-12,AED,3.672775
132,1305331199,2011-05-13,AED,3.67275
133,1305417599,2011-05-14,AED,3.67275
134,1305503999,2011-05-15,AED,3.67275
135,1305590399,2011-05-16,AED,3.67275
136,1305676799,2011-05-17,AED,3.67275
137,1305763199,2011-05-18,AED,3.672795
138,1305849599,2011-05-19,AED,3.672795
139,1305935999,2011-05-20,AED,3.672775
140,1306022399,2011-05-21,AED,3.672775
141,1306108799,2011-05-22,AED,3.672775
142,1306195199,2011-05-23,AED,3.672705
143,1306281599,2011-05-24,AED,3.672775
144,1306367999,2011-05-25,AED,3.67275
145,1306454399,2011-05-26,AED,3.672795
146,1306540799,2011-05-27,AED,3.672725
147,1306627199,2011-05-28,AED,3.672725
148,1306713599,2011-05-29,AED,3.672725
149,1306799999,2011-05-30,AED,3.672725
150,1306886399,2011-05-31,AED,3.672775
151,1306972799,2011-06-01,AED,3.67275
152,1307059199,2011-06-02,AED,3.672775
153,1307145599,2011-06-03,AED,3.67275
154,1307231999,2011-06-04,AED,3.67275
155,1307318399,2011-06-05,AED,3.67275
156,1307404799,2011-06-06,AED,3.67275
157,1307491199,2011-06-07,AED,3.67275
158,1307577599,2011-06-08,AED,3.672725
159,1307663999,2011-06-09,AED,3.672775
160,1307750399,2011-06-10,AED,3.672775
161,1307836799,2011-06-11,AED,3.672775
162,1307923199,2011-06-12,AED,3.672775
163,1308009599,2011-06-13,AED,3.672725
164,1308095999,2011-06-14,AED,3.67275
165,1308182399,2011-06-15,AED,3.67275
166,1308268799,2011-06-16,AED,3.672775
167,1308355199,2011-06-17,AED,3.672725
168,1308441599,2011-06-18,AED,3.672725
169,1308527999,2011-06-19,AED,3.672725
170,1308614399,2011-06-20,AED,3.672775
171,1308700799,2011-06-21,AED,3.672775
172,1308787199,2011-06-22,AED,3.672795
173,1308873599,2011-06-23,AED,3.67275
174,1308959999,2011-06-24,AED,3.672825
175,1309046399,2011-06-25,AED,3.672825
176,1309132799,2011-06-26,AED,3.672825
177,1309219199,2011-06-27,AED,3.672775
178,1309305599,2011-06-28,AED,3.67275
179,1309391999,2011-06-29,AED,3.67275
180,1309478399,2011-06-30,AED,3.67275
181,1309564799,2011-07-01,AED,3.67275
182,1309651199,2011-07-02,AED,3.67275
183,1309737599,2011-07-03,AED,3.67275
184,1309823999,2011-07-04,AED,3.67275
185,1309910399,2011-07-05,AED,3.672775
186,1309996799,2011-07-06,AED,3.67275
187,1310083199,2011-07-07,AED,3.67275
188,1310169599,2011-07-08,AED,3.67275
189,1310255999,2011-07-09,AED,3.67275
190,1310342399,2011-07-10,AED,3.67275
191,1310428799,2011-07-11,AED,3.672775
192,1310515199,2011-07-12,AED,3.672775
193,1310601599,2011-07-13,AED,3.672775
194,1310687999,2011-07-14,AED,3.672705
195,1310774399,2011-07-15,AED,3.67275
196,1310860799,2011-07-16,AED,3.67275
197,1310947199,2011-07-17,AED,3.67275
198,1311033599,2011-07-18,AED,3.672675
199,1311119999,2011-07-19,AED,3.672775
200,1311206399,2011-07-20,AED,3.672675
201,1311292799,2011-07-21,AED,3.672675
202,1311379199,2011-07-22,AED,3.67275
203,1311465599,2011-07-23,AED,3.67275
204,1311551999,2011-07-24,AED,3.67275
205,1311638399,2011-07-25,AED,3.672795
206,1311724799,2011-07-26,AED,3.672795
207,1311811199,2011-07-27,AED,3.672775
208,1311897599,2011-07-28,AED,3.67275
209,1311983999,2011-07-29,AED,3.672725
210,1312070399,2011-07-30,AED,3.672725
211,1312156799,2011-07-31,AED,3.672725
212,1312243199,2011-08-01,AED,3.672725
213,1312329599,2011-08-02,AED,3.672705
214,1312415999,2011-08-03,AED,3.672705
215,1312502399,2011-08-04,AED,3.672705
216,1312588799,2011-08-05,AED,3.672825
217,1312675199,2011-08-06,AED,3.672825
218,1312761599,2011-08-07,AED,3.672825
219,1312847999,2011-08-08,AED,3.672705
220,1312934399,2011-08-09,AED,3.67275
221,1313020799,2011-08-10,AED,3.672705
222,1313107199,2011-08-11,AED,3.67275
223,1313193599,2011-08-12,AED,3.67275
224,1313279999,2011-08-13,AED,3.67275
225,1313366399,2011-08-14,AED,3.67275
226,1313452799,2011-08-15,AED,3.672705
227,1313539199,2011-08-16,AED,3.672705
228,1313625599,2011-08-17,AED,3.672705
229,1313711999,2011-08-18,AED,3.672775
230,1313798399,2011-08-19,AED,3.672775
231,1313884799,2011-08-20,AED,3.672775
232,1313971199,2011-08-21,AED,3.672775
233,1314057599,2011-08-22,AED,3.672775
234,1314143999,2011-08-23,AED,3.672825
235,1314230399,2011-08-24,AED,3.67275
236,1314316799,2011-08-25,AED,3.672675
237,1314403199,2011-08-26,AED,3.67262
238,1314489599,2011-08-27,AED,3.67262
239,1314575999,2011-08-28,AED,3.67262
240,1314662399,2011-08-29,AED,3.6726
241,1314748799,2011-08-30,AED,3.672575
242,1314835199,2011-08-31,AED,3.672575
243,1314921599,2011-09-01,AED,3.672705
244,1315007999,2011-09-02,AED,3.672775
245,1315094399,2011-09-03,AED,3.672775
246,1315180799,2011-09-04,AED,3.672775
247,1315267199,2011-09-05,AED,3.672775
248,1315353599,2011-09-06,AED,3.672725
249,1315439999,2011-09-07,AED,3.672775
250,1315526399,2011-09-08,AED,3.672725
251,1315612799,2011-09-09,AED,3.67275
252,1315699199,2011-09-10,AED,3.67275
253,1315785599,2011-09-11,AED,3.67275
254,1315871999,2011-09-12,AED,3.672725
255,1315958399,2011-09-13,AED,3.6725
256,1316044799,2011-09-14,AED,3.672725
257,1316131199,2011-09-15,AED,3.67275
258,1316217599,2011-09-16,AED,3.67275
259,1316303999,2011-09-17,AED,3.67275
260,1316390399,2011-09-18,AED,3.67275
261,1316476799,2011-09-19,AED,3.672675
262,1316563199,2011-09-20,AED,3.67275
263,1316649599,2011-09-21,AED,3.67275
264,1316735999,2011-09-22,AED,3.672775
265,1316822399,2011-09-23,AED,3.672795
266,1316908799,2011-09-24,AED,3.672795
267,1316995199,2011-09-25,AED,3.672795
268,1317081599,2011-09-26,AED,3.672795
269,1317167999,2011-09-27,AED,3.672795
270,1317254399,2011-09-28,AED,3.67275
271,1317340799,2011-09-29,AED,3.67275
272,1317427199,2011-09-30,AED,3.672795
273,1317513599,2011-10-01,AED,3.672795
274,1317599999,2011-10-02,AED,3.672795
275,1317686399,2011-10-03,AED,3.672725
276,1317772799,2011-10-04,AED,3.67275
277,1317859199,2011-10-05,AED,3.672725
278,1317945599,2011-10-06,AED,3.67275
279,1318031999,2011-10-07,AED,3.672725
280,1318118399,2011-10-08,AED,3.672725
281,1318204799,2011-10-09,AED,3.672725
282,1318291199,2011-10-10,AED,3.67275
283,1318377599,2011-10-11,AED,3.672705
284,1318463999,2011-10-12,AED,3.67275
285,1318550399,2011-10-13,AED,3.6729
286,1318636799,2011-10-14,AED,3.672795
287,1318723199,2011-10-15,AED,3.672795
288,1318809599,2011-10-16,AED,3.672795
289,1318895999,2011-10-17,AED,3.67285
290,1318982399,2011-10-18,AED,3.67285
291,1319068799,2011-10-19,AED,3.672795
292,1319155199,2011-10-20,AED,3.67285
293,1319241599,2011-10-21,AED,3.67285
294,1319327999,2011-10-22,AED,3.67285
295,1319414399,2011-10-23,AED,3.67285
296,1319500799,2011-10-24,AED,3.67285
297,1319587199,2011-10-25,AED,3.67285
298,1319673599,2011-10-26,AED,3.67285
299,1319759999,2011-10-27,AED,3.672795
300,1319846399,2011-10-28,AED,3.672795
301,1319932799,2011-10-29,AED,3.672795
302,1320019199,2011-10-30,AED,3.672795
303,1320105599,2011-10-31,AED,3.67285
304,1320191999,2011-11-01,AED,3.672795
305,1320278399,2011-11-02,AED,3.67285
306,1320364799,2011-11-03,AED,3.67285
307,1320451199,2011-11-04,AED,3.67285
308,1320537599,2011-11-05,AED,3.67285
309,1320623999,2011-11-06,AED,3.67285
310,1320710399,2011-11-07,AED,3.67285
311,1320796799,2011-11-08,AED,3.6729
312,1320883199,2011-11-09,AED,3.6729
313,1320969599,2011-11-10,AED,3.67285
314,1321055999,2011-11-11,AED,3.672795
315,1321142399,2011-11-12,AED,3.672795
316,1321228799,2011-11-13,AED,3.672795
317,1321315199,2011-11-14,AED,3.6729
318,1321401599,2011-11-15,AED,3.6728
319,1321487999,2011-11-16,AED,3.671249
320,1321574399,2011-11-17,AED,3.671795
321,1321660799,2011-11-18,AED,3.671251
322,1321747199,2011-11-19,AED,3.671251
323,1321833599,2011-11-20,AED,3.671251
324,1321919999,2011-11-21,AED,3.671251
325,1322006399,2011-11-22,AED,3.671251
326,1322092799,2011-11-23,AED,3.67125
327,1322179199,2011-11-24,AED,3.671251
328,1322265599,2011-11-25,AED,3.671251
329,1322351999,2011-11-26,AED,3.671251
330,1322438399,2011-11-27,AED,3.671249
331,1322524799,2011-11-28,AED,3.671249
332,1322611199,2011-11-29,AED,3.671249
333,1322697599,2011-11-30,AED,3.671251
334,1322783999,2011-12-01,AED,3.67125
335,1322870399,2011-12-02,AED,3.67125
336,1322956799,2011-12-03,AED,3.67125
337,1323043199,2011-12-04,AED,3.67125
338,1323129599,2011-12-05,AED,3.671251
339,1323215999,2011-12-06,AED,3.671249
340,1323302399,2011-12-07,AED,3.671251
341,1323388799,2011-12-08,AED,3.671249
342,1323475199,2011-12-09,AED,3.67125
343,1323561599,2011-12-10,AED,3.6729
344,1323647999,2011-12-11,AED,3.6729
345,1323734399,2011-12-12,AED,3.6729
346,1323820799,2011-12-13,AED,3.67295
347,1323907199,2011-12-14,AED,3.67285
348,1323993599,2011-12-15,AED,3.6729
349,1324079999,2011-12-16,AED,3.67275
350,1324166399,2011-12-17,AED,3.67275
351,1324252799,2011-12-18,AED,3.67275
352,1324339199,2011-12-19,AED,3.67285
353,1324425599,2011-12-20,AED,3.67295
354,1324511999,2011-12-21,AED,3.6729
355,1324598399,2011-12-22,AED,3.67295
356,1324684799,2011-12-23,AED,3.6728
357,1324771199,2011-12-24,AED,3.6728
358,1324857599,2011-12-25,AED,3.6728
359,1324943999,2011-12-26,AED,3.6729
360,1325030399,2011-12-27,AED,3.6729
361,1325116799,2011-12-28,AED,3.6729
362,1325203199,2011-12-29,AED,3.6728
363,1325289599,2011-12-30,AED,3.6728
364,1325375999,2011-12-31,AED,3.6728
365,1325462399,2012-01-01,AED,3.6728
366,1325548799,2012-01-02,AED,3.6728
367,1325635199,2012-01-03,AED,3.6728
368,1325721599,2012-01-04,AED,3.6728
369,1325807999,2012-01-05,AED,3.6728
370,1325894399,2012-01-06,AED,3.67285
371,1325980799,2012-01-07,AED,3.67285
372,1326067199,2012-01-08,AED,3.67285
373,1326153599,2012-01-09,AED,3.67285
374,1326239999,2012-01-10,AED,3.67285
375,1326326399,2012-01-11,AED,3.67285
376,1326412799,2012-01-12,AED,3.67285
377,1326499199,2012-01-13,AED,3.67285
378,1326585599,2012-01-14,AED,3.67285
379,1326671999,2012-01-15,AED,3.67285
380,1326758399,2012-01-16,AED,3.67285
381,1326844799,2012-01-17,AED,3.67285
382,1326931199,2012-01-18,AED,3.67285
383,1327017599,2012-01-19,AED,3.67285
384,1327103999,2012-01-20,AED,3.67275
385,1327190399,2012-01-21,AED,3.67275
386,1327276799,2012-01-22,AED,3.67275
387,1327363199,2012-01-23,AED,3.67285
388,1327449599,2012-01-24,AED,3.672775
389,1327535999,2012-01-25,AED,3.67285
390,1327622399,2012-01-26,AED,3.67285
391,1327708799,2012-01-27,AED,3.67285
392,1327795199,2012-01-28,AED,3.6728
393,1327881599,2012-01-29,AED,3.6728
394,1327967999,2012-01-30,AED,3.67285
395,1328054399,2012-01-31,AED,3.6728
396,1328140799,2012-02-01,AED,3.67285
397,1328227199,2012-02-02,AED,3.67285
398,1328313599,2012-02-03,AED,3.67275
399,1328399999,2012-02-04,AED,3.67275
400,1328486399,2012-02-05,AED,3.67275
401,1328572799,2012-02-06,AED,3.6728
402,1328659199,2012-02-07,AED,3.6728
403,1328745599,2012-02-08,AED,3.6728
404,1328831999,2012-02-09,AED,3.6728
405,1328918399,2012-02-10,AED,3.6728
406,1329004799,2012-02-11,AED,3.6728
407,1329091199,2012-02-12,AED,3.6728
408,1329177599,2012-02-13,AED,3.67285
409,1329263999,2012-02-14,AED,3.672775
410,1329350399,2012-02-15,AED,3.67285
411,1329436799,2012-02-16,AED,3.67285
412,1329523199,2012-02-17,AED,3.67285
413,1329609599,2012-02-18,AED,3.67285
414,1329695999,2012-02-19,AED,3.67285
415,1329782399,2012-02-20,AED,3.67285
416,1329868799,2012-02-21,AED,3.67285
417,1329955199,2012-02-22,AED,3.67285
418,1330041599,2012-02-23,AED,3.67285
419,1330127999,2012-02-24,AED,3.6728
420,1330214399,2012-02-25,AED,3.6728
421,1330300799,2012-02-26,AED,3.6728
422,1330387199,2012-02-27,AED,3.67285
423,1330473599,2012-02-28,AED,3.67285
424,1330559999,2012-02-29,AED,3.6728
425,1330646399,2012-03-01,AED,3.67285
426,1330732799,2012-03-02,AED,3.67275
427,1330819199,2012-03-03,AED,3.67275
428,1330905599,2012-03-04,AED,3.67275
429,1330991999,2012-03-05,AED,3.6728
430,1331078399,2012-03-06,AED,3.6728
431,1331164799,2012-03-07,AED,3.6728
432,1331251199,2012-03-08,AED,3.672775
433,1331337599,2012-03-09,AED,3.6728
434,1331423999,2012-03-10,AED,3.6728
435,1331510399,2012-03-11,AED,3.672875
436,1331596799,2012-03-12,AED,3.6728
437,1331683199,2012-03-13,AED,3.6728
438,1331769599,2012-03-14,AED,3.672775
439,1331855999,2012-03-15,AED,3.6728
440,1331942399,2012-03-16,AED,3.67285
441,1332028799,2012-03-17,AED,3.67285
442,1332115199,2012-03-18,AED,3.672875
443,1332201599,2012-03-19,AED,3.6728
444,1332287999,2012-03-20,AED,3.6728
445,1332374399,2012-03-21,AED,3.6728
446,1332460799,2012-03-22,AED,3.6728
447,1332547199,2012-03-23,AED,3.67285
448,1332633599,2012-03-24,AED,3.67285
449,1332719999,2012-03-25,AED,3.67285
450,1332806399,2012-03-26,AED,3.6729
451,1332892799,2012-03-27,AED,3.6729
452,1332979199,2012-03-28,AED,3.6729
453,1333065599,2012-03-29,AED,3.6729
454,1333151999,2012-03-30,AED,3.6729
455,1333238399,2012-03-31,AED,3.6729
456,1333324799,2012-04-01,AED,3.6729
457,1333411199,2012-04-02,AED,3.6729
458,1333497599,2012-04-03,AED,3.67285
459,1333583999,2012-04-04,AED,3.6728
460,1333670399,2012-04-05,AED,3.6728
461,1333756799,2012-04-06,AED,3.672775
462,1333843199,2012-04-07,AED,3.6728
463,1333929599,2012-04-08,AED,3.67285
464,1334015999,2012-04-09,AED,3.6728
465,1334102399,2012-04-10,AED,3.67285
466,1334188799,2012-04-11,AED,3.67285
467,1334275199,2012-04-12,AED,3.6728
468,1334361599,2012-04-13,AED,3.67285
469,1334447999,2012-04-14,AED,3.67285
470,1334534399,2012-04-15,AED,3.67285
471,1334620799,2012-04-16,AED,3.67285
472,1334707199,2012-04-17,AED,3.67285
473,1334793599,2012-04-18,AED,3.67285
474,1334879999,2012-04-19,AED,3.67285
475,1334966399,2012-04-20,AED,3.67285
476,1335052799,2012-04-21,AED,3.67285
477,1335139199,2012-04-22,AED,3.67285
478,1335225599,2012-04-23,AED,3.67285
479,1335311999,2012-04-24,AED,3.67285
480,1335398399,2012-04-25,AED,3.67285
481,1335484799,2012-04-26,AED,3.67285
482,1335571199,2012-04-27,AED,3.6728
483,1335657599,2012-04-28,AED,3.6728
484,1335743999,2012-04-29,AED,3.6728
485,1335830399,2012-04-30,AED,3.6729
486,1335916799,2012-05-01,AED,3.67285
487,1336003199,2012-05-02,AED,3.67285
488,1336089599,2012-05-03,AED,3.67285
489,1336175999,2012-05-04,AED,3.67285
490,1336262399,2012-05-05,AED,3.67285
491,1336348799,2012-05-06,AED,3.67285
492,1336435199,2012-05-07,AED,3.67285
493,1336521599,2012-05-08,AED,3.67285
494,1336607999,2012-05-09,AED,3.67285
495,1336694399,2012-05-10,AED,3.67285
496,1336780799,2012-05-11,AED,3.6728
497,1336867199,2012-05-12,AED,3.6728
498,1336953599,2012-05-13,AED,3.6728
499,1337039999,2012-05-14,AED,3.672775
500,1337126399,2012-05-15,AED,3.6728
501,1293926399,2011-01-01,AFN,43.022128
502,1294012799,2011-01-02,AFN,43.022128
503,1294099199,2011-01-03,AFN,43.022943
504,1294185599,2011-01-04,AFN,43.024901
505,1294271999,2011-01-05,AFN,43.025054
506,1294358399,2011-01-06,AFN,43.035697
507,1294444799,2011-01-07,AFN,43.015858
508,1294531199,2011-01-08,AFN,43.015858
509,1294617599,2011-01-09,AFN,43.015858
510,1294703999,2011-01-10,AFN,43.024829
511,1294790399,2011-01-11,AFN,43.025085
512,1294876799,2011-01-12,AFN,43.018622
513,1294963199,2011-01-13,AFN,43.02502
514,1295049599,2011-01-14,AFN,43.025065
515,1295135999,2011-01-15,AFN,43.025065
516,1295222399,2011-01-16,AFN,43.025065
517,1295308799,2011-01-17,AFN,43.024867
518,1295395199,2011-01-18,AFN,43.027437
519,1295481599,2011-01-19,AFN,43.02506
520,1295567999,2011-01-20,AFN,43.022068
521,1295654399,2011-01-21,AFN,43.032134
522,1295740799,2011-01-22,AFN,43.032134
523,1295827199,2011-01-23,AFN,43.032134
524,1295913599,2011-01-24,AFN,43.024918
525,1295999999,2011-01-25,AFN,43.02494
526,1296086399,2011-01-26,AFN,43.024934
527,1296172799,2011-01-27,AFN,43.024917
528,1296259199,2011-01-28,AFN,43.025103
529,1296345599,2011-01-29,AFN,43.025103
530,1296431999,2011-01-30,AFN,43.025103
531,1296518399,2011-01-31,AFN,43.02075
532,1296604799,2011-02-01,AFN,43.032243
533,1296691199,2011-02-02,AFN,43.025013
534,1296777599,2011-02-03,AFN,43.025103
535,1296863999,2011-02-04,AFN,43.024885
536,1296950399,2011-02-05,AFN,43.024885
537,1297036799,2011-02-06,AFN,43.024885
538,1297123199,2011-02-07,AFN,43.029223
539,1297209599,2011-02-08,AFN,43.024972
540,1297295999,2011-02-09,AFN,43.017484
541,1297382399,2011-02-10,AFN,43.024916
542,1297468799,2011-02-11,AFN,43.012284
543,1297555199,2011-02-12,AFN,43.012284
544,1297641599,2011-02-13,AFN,43.012284
545,1297727999,2011-02-14,AFN,43.025154
546,1297814399,2011-02-15,AFN,43.024889
547,1297900799,2011-02-16,AFN,43.02498
548,1297987199,2011-02-17,AFN,43.015524
549,1298073599,2011-02-18,AFN,43.025817
550,1298159999,2011-02-19,AFN,43.025817
551,1298246399,2011-02-20,AFN,43.025817
552,1298332799,2011-02-21,AFN,43.027671
553,1298419199,2011-02-22,AFN,43.025083
554,1298505599,2011-02-23,AFN,43.024967
555,1298591999,2011-02-24,AFN,43.024762
556,1298678399,2011-02-25,AFN,43.025113
557,1298764799,2011-02-26,AFN,43.025113
558,1298851199,2011-02-27,AFN,43.025113
559,1298937599,2011-02-28,AFN,43.025009
560,1299023999,2011-03-01,AFN,42.980106
561,1299110399,2011-03-02,AFN,42.980044
562,1299196799,2011-03-03,AFN,42.979805
563,1299283199,2011-03-04,AFN,43.129862
564,1299369599,2011-03-05,AFN,43.129862
565,1299455999,2011-03-06,AFN,43.129862
566,1299542399,2011-03-07,AFN,43.129981
567,1299628799,2011-03-08,AFN,43.123266
568,1299715199,2011-03-09,AFN,43.000014
569,1299801599,2011-03-10,AFN,43.00129
570,1299887999,2011-03-11,AFN,42.999862
571,1299974399,2011-03-12,AFN,42.999862
572,1300060799,2011-03-13,AFN,42.999862
573,1300147199,2011-03-14,AFN,43.035079
574,1300233599,2011-03-15,AFN,43.0349
575,1300319999,2011-03-16,AFN,43.035105
576,1300406399,2011-03-17,AFN,42.999979
577,1300492799,2011-03-18,AFN,43.035009
578,1300579199,2011-03-19,AFN,43.035009
579,1300665599,2011-03-20,AFN,43.035009
580,1300751999,2011-03-21,AFN,43.035009
581,1300838399,2011-03-22,AFN,43.0
582,1300924799,2011-03-23,AFN,43.03497
583,1301011199,2011-03-24,AFN,43.031161
584,1301097599,2011-03-25,AFN,43.034997
585,1301183999,2011-03-26,AFN,43.034997
586,1301270399,2011-03-27,AFN,43.034997
587,1301356799,2011-03-28,AFN,43.035067
588,1301443199,2011-03-29,AFN,43.033076
589,1301529599,2011-03-30,AFN,43.001953
590,1301615999,2011-03-31,AFN,43.032208
591,1301702399,2011-04-01,AFN,43.00044
592,1301788799,2011-04-02,AFN,43.00044
593,1301875199,2011-04-03,AFN,43.00044
594,1301961599,2011-04-04,AFN,43.000035
595,1302047999,2011-04-05,AFN,43.033614
596,1302134399,2011-04-06,AFN,43.024742
597,1302220799,2011-04-07,AFN,43.05216
598,1302307199,2011-04-08,AFN,43.03525
599,1302393599,2011-04-09,AFN,43.03525
600,1302479999,2011-04-10,AFN,43.03525
601,1302566399,2011-04-11,AFN,43.032354
602,1302652799,2011-04-12,AFN,43.034887
603,1302739199,2011-04-13,AFN,43.000152
604,1302825599,2011-04-14,AFN,43.034966
605,1302911999,2011-04-15,AFN,42.999979
606,1302998399,2011-04-16,AFN,42.999979
607,1303084799,2011-04-17,AFN,42.999979
608,1303171199,2011-04-18,AFN,43.034914
609,1303257599,2011-04-19,AFN,42.999839
610,1303343999,2011-04-20,AFN,43.000124
611,1303430399,2011-04-21,AFN,43.035114
612,1303516799,2011-04-22,AFN,43.035114
613,1303603199,2011-04-23,AFN,43.035114
614,1303689599,2011-04-24,AFN,43.035114
615,1303775999,2011-04-25,AFN,43.035114
616,1303862399,2011-04-26,AFN,43.034158
617,1303948799,2011-04-27,AFN,43.036368
618,1304035199,2011-04-28,AFN,43.033016
619,1304121599,2011-04-29,AFN,43.00002
620,1304207999,2011-04-30,AFN,43.00002
621,1304294399,2011-05-01,AFN,43.00002
622,1304380799,2011-05-02,AFN,42.999973
623,1304467199,2011-05-03,AFN,43.034947
624,1304553599,2011-05-04,AFN,43.037863
625,1304639999,2011-05-05,AFN,43.035029
626,1304726399,2011-05-06,AFN,42.999993
627,1304812799,2011-05-07,AFN,42.999993
628,1304899199,2011-05-08,AFN,42.999993
